policy,shield_enabled,episodes,success_rate,collision_rate,timeout_rate,mean_episode_time,median_episode_time,mean_path_length_ratio,minimum_clearance,mean_cross_track_error,mean_safety_cost,shield_interventions_per_episode,shield_pass_ratio,shield_clamp_ratio,shield_stop_ratio,unsafe_without_shield_per_episode,max_shield_sustained_time,mean_inference_ms,mean_simulation_steps_per_second
bc,False,16,0.75,0.25,0.0,8.306249999999867,8.324999999999868,0.935255062540419,-0.00844755818020726,0.06552322990610193,2.4863092234016024,0,1.0,0.0,0.0,3.625,0.0,0.12271317037880364,698.3629996272938
bc,True,16,0.75,0.125,0.125,9.416249999999888,8.324999999999868,0.9292827364850469,-0.0026840414682745006,0.07359395326358072,7.196577982159426,22,0.8832116788321168,0.046449900464499004,0.07033842070338421,22,6.95,0.10971751928988077,689.7820505917775
bc_dagger,False,16,0.625,0.25,0.125,9.978749999999875,11.049999999999809,0.9381993067149262,-0.011322187759745306,0.8047600522333045,2.3465721604031717,0,1.0,0.0,0.0,3.625,0.0,0.11789157216926374,677.3754738112698
bc_dagger,True,16,0.625,0.0,0.375,13.618749999999887,11.699999999999795,1.0400842809446746,0.030326923354898894,1.1210687029497395,11.827917349997467,36.75,0.8650757228086278,0.039926571821936666,0.09499770536943553,36.75,12.75,0.16601022634244952,688.4276493594668
lite_rule_baseline,False,16,0.875,0.125,0.0,8.141249999999872,8.299999999999867,0.9193797354308406,-0.0023909053802885216,0.004537490444020736,3.088049372320556,0,1.0,0.0,0.0,2,0.0,0.04296103270513479,749.1386055725399
lite_rule_baseline,True,16,0.875,0.125,0.0,8.317499999999868,8.299999999999867,0.913756488523497,-0.0037555763796829345,0.004396242153810985,3.496522937680919,3.25,0.980465815176559,0.008264462809917356,0.011269722013523666,3.25,0.9500000000000001,0.037633098147222314,679.5948174361786
ppo,False,16,0.875,0.125,0.0,7.70499999999988,7.949999999999875,0.9320721675849248,-0.011035189315602323,0.15110236152905124,2.3816333394405373,0,1.0,0.0,0.0,3.5,0.0,0.15271862752636856,666.686398231791
ppo,True,16,0.75,0.125,0.125,9.089999999999895,8.14999999999987,0.8523064167054301,-0.0030076888231201915,0.1540020119254931,10.665348038703813,37.375,0.7945017182130584,0.048109965635738834,0.15738831615120275,37.375,13.0,0.13438023295082693,695.4304649161584
